side,creature_id,samples,MOVE,MELEE_ATTACK,RANGED_ATTACK,WAIT,DEFEND,HERO_ACTION,CAST_OR_ABILITY,ABILITY,ATTACK
PVE,424,102,0.051643192,0.558685446,0.004694836,0.042253521,0.023474178,0.004694836,0.004694836,0.305164319,0.004694836
PVE,427,57,0.008130081,0.008130081,0.008130081,0.008130081,0.008130081,0.934959350,0.008130081,0.008130081,0.008130081
PVE,428,48,0.009523810,0.009523810,0.009523810,0.009523810,0.009523810,0.923809524,0.009523810,0.009523810,0.009523810
PVE,429,43,0.010526316,0.010526316,0.010526316,0.010526316,0.010526316,0.915789474,0.010526316,0.010526316,0.010526316
PVE,430,14,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.783783784,0.027027027,0.027027027,0.027027027
PVE,431,75,0.006289308,0.006289308,0.006289308,0.006289308,0.006289308,0.949685535,0.006289308,0.006289308,0.006289308
PVE,432,18,0.022222222,0.022222222,0.022222222,0.022222222,0.022222222,0.822222222,0.022222222,0.022222222,0.022222222
PVE,433,17,0.348837209,0.488372093,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814
PVE,434,49,0.214953271,0.644859813,0.009345794,0.009345794,0.084112150,0.009345794,0.009345794,0.009345794,0.009345794
PVE,435,50,0.045871560,0.211009174,0.559633028,0.009174312,0.100917431,0.009174312,0.009174312,0.045871560,0.009174312
PVE,436,2,0.076923077,0.384615385,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077
PVE,438,143,0.003389831,0.003389831,0.003389831,0.003389831,0.003389831,0.972881356,0.003389831,0.003389831,0.003389831
PVE,439,40,0.011235955,0.011235955,0.011235955,0.011235955,0.011235955,0.910112360,0.011235955,0.011235955,0.011235955
PVE,440,90,0.005291005,0.587301587,0.005291005,0.037037037,0.037037037,0.005291005,0.005291005,0.312169312,0.005291005
PVE,441,116,0.004149378,0.585062241,0.004149378,0.029045643,0.062240664,0.004149378,0.004149378,0.302904564,0.004149378
PVE,442,68,0.351724138,0.572413793,0.006896552,0.006896552,0.034482759,0.006896552,0.006896552,0.006896552,0.006896552
PVE,443,72,0.385620915,0.437908497,0.006535948,0.006535948,0.111111111,0.006535948,0.006535948,0.032679739,0.006535948
PVE,444,48,0.333333333,0.466666667,0.009523810,0.009523810,0.123809524,0.009523810,0.009523810,0.028571429,0.009523810
PVE,445,51,0.315315315,0.549549550,0.009009009,0.009009009,0.063063063,0.009009009,0.009009009,0.027027027,0.009009009
PVE,446,112,0.064377682,0.193133047,0.699570815,0.004291845,0.012875536,0.004291845,0.004291845,0.012875536,0.004291845
PVE,447,97,0.123152709,0.093596059,0.714285714,0.004926108,0.024630542,0.004926108,0.004926108,0.024630542,0.004926108
PVE,448,89,0.048128342,0.165775401,0.689839572,0.005347594,0.069518717,0.005347594,0.005347594,0.005347594,0.005347594
PVE,449,117,0.045267490,0.193415638,0.720164609,0.012345679,0.012345679,0.004115226,0.004115226,0.004115226,0.004115226
PVE,493,8,0.120000000,0.520000000,0.040000000,0.040000000,0.040000000,0.040000000,0.040000000,0.120000000,0.040000000
PVE,494,33,0.013333333,0.146666667,0.600000000,0.013333333,0.013333333,0.013333333,0.173333333,0.013333333,0.013333333
PVE,495,14,0.081081081,0.621621622,0.027027027,0.135135135,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027
PVE,496,14,0.027027027,0.405405405,0.027027027,0.189189189,0.027027027,0.027027027,0.243243243,0.027027027,0.027027027
PVE,505,2,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.384615385,0.076923077,0.076923077,0.076923077
PVE,512,11,0.290322581,0.483870968,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065
PVE,513,2,0.076923077,0.384615385,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077
PVE,514,3,0.200000000,0.333333333,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667
PVE,515,6,0.428571429,0.238095238,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048
PVE,520,12,0.151515152,0.454545455,0.212121212,0.030303030,0.030303030,0.030303030,0.030303030,0.030303030,0.030303030
PVE,521,5,0.157894737,0.263157895,0.263157895,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579
PVE,522,14,0.189189189,0.351351351,0.027027027,0.243243243,0.027027027,0.027027027,0.027027027,0.081081081,0.027027027
PVE,534,12,0.030303030,0.151515152,0.636363636,0.030303030,0.030303030,0.030303030,0.030303030,0.030303030,0.030303030
PVE,535,8,0.360000000,0.200000000,0.040000000,0.200000000,0.040000000,0.040000000,0.040000000,0.040000000,0.040000000
PVE,536,1,0.090909091,0.272727273,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091
PVE,537,2,0.076923077,0.076923077,0.384615385,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077
PVE,538,24,0.508771930,0.298245614,0.017543860,0.017543860,0.017543860,0.017543860,0.017543860,0.087719298,0.017543860
PVE,544,5,0.052631579,0.578947368,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579
PVE,546,1,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.272727273,0.090909091,0.090909091
PVE,547,1,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.272727273,0.090909091,0.090909091,0.090909091
PVE,567,62,0.338345865,0.593984962,0.007518797,0.007518797,0.007518797,0.007518797,0.007518797,0.022556391,0.007518797
PVE,568,52,0.203539823,0.557522124,0.008849558,0.026548673,0.044247788,0.008849558,0.008849558,0.132743363,0.008849558
PVE,571,34,0.298701299,0.558441558,0.012987013,0.012987013,0.038961039,0.012987013,0.012987013,0.038961039,0.012987013
PVE,572,46,0.207920792,0.683168317,0.009900990,0.009900990,0.029702970,0.009900990,0.009900990,0.029702970,0.009900990
PVE,578,10,0.034482759,0.034482759,0.241379310,0.034482759,0.034482759,0.034482759,0.517241379,0.034482759,0.034482759
PVE,579,3,0.066666667,0.200000000,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0.333333333,0.066666667
PVE,580,1,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.272727273,0.090909091
PVE,582,2,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.384615385,0.076923077,0.076923077,0.076923077
PVE,587,15,0.025641026,0.230769231,0.333333333,0.025641026,0.025641026,0.025641026,0.282051282,0.025641026,0.025641026
PVE,589,4,0.058823529,0.529411765,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529
PVE,590,2,0.076923077,0.384615385,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077
PVE,599,6,0.047619048,0.333333333,0.333333333,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048
PVE,600,24,0.157894737,0.228070175,0.087719298,0.438596491,0.017543860,0.017543860,0.017543860,0.017543860,0.017543860
PVE,601,24,0.228070175,0.649122807,0.017543860,0.017543860,0.017543860,0.017543860,0.017543860,0.017543860,0.017543860
PVE,604,11,0.548387097,0.161290323,0.032258065,0.096774194,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065
PVE,606,5,0.052631579,0.368421053,0.263157895,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579
PVE,607,205,0.002386635,0.002386635,0.622911695,0.360381862,0.002386635,0.002386635,0.002386635,0.002386635,0.002386635
PVE,609,2,0.076923077,0.384615385,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077
PVE,611,3,0.200000000,0.333333333,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667
PVE,612,4,0.411764706,0.176470588,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529
PVE,624,30,0.014492754,0.507246377,0.391304348,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754
PVE,626,58,0.120000000,0.264000000,0.008000000,0.008000000,0.008000000,0.008000000,0.008000000,0.568000000,0.008000000
PVE,627,5,0.157894737,0.473684211,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579,0.052631579
PVE,628,8,0.040000000,0.280000000,0.440000000,0.040000000,0.040000000,0.040000000,0.040000000,0.040000000,0.040000000
PVE,630,2,0.076923077,0.384615385,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077
PVE,631,13,0.200000000,0.485714286,0.028571429,0.085714286,0.028571429,0.028571429,0.028571429,0.085714286,0.028571429
PVE,633,352,0.001402525,0.001402525,0.001402525,0.001402525,0.001402525,0.988779804,0.001402525,0.001402525,0.001402525
PVE,634,143,0.003389831,0.003389831,0.003389831,0.003389831,0.003389831,0.972881356,0.003389831,0.003389831,0.003389831
PVE,635,383,0.019354839,0.383225806,0.579354839,0.009032258,0.001290323,0.001290323,0.001290323,0.003870968,0.001290323
PVE,636,242,0.006085193,0.367139959,0.614604462,0.002028398,0.002028398,0.002028398,0.002028398,0.002028398,0.002028398
PVE,637,15,0.384615385,0.384615385,0.025641026,0.076923077,0.025641026,0.025641026,0.025641026,0.025641026,0.025641026
PVE,638,46,0.227722772,0.564356436,0.009900990,0.128712871,0.009900990,0.009900990,0.009900990,0.029702970,0.009900990
PVE,639,162,0.099099099,0.609609610,0.003003003,0.255255255,0.015015015,0.003003003,0.003003003,0.009009009,0.003003003
PVE,640,269,0.093235832,0.528336380,0.001828154,0.349177331,0.012797075,0.001828154,0.001828154,0.009140768,0.001828154
PVE,641,419,0.008264463,0.310507674,0.440377804,0.001180638,0.003541913,0.001180638,0.001180638,0.232585596,0.001180638
PVE,644,12,0.393939394,0.272727273,0.030303030,0.151515152,0.030303030,0.030303030,0.030303030,0.030303030,0.030303030
PVE,645,11,0.354838710,0.419354839,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065
PVE,646,1,0.090909091,0.090909091,0.272727273,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091
PVE,647,4,0.058823529,0.411764706,0.176470588,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529
PVE,648,4,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.529411765,0.058823529,0.058823529,0.058823529
PVE,649,4,0.058823529,0.529411765,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529,0.058823529
PVE,650,3,0.333333333,0.200000000,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667
PVE,651,16,0.512195122,0.317073171,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244
PVE,652,6,0.238095238,0.428571429,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048
PVE,660,7,0.391304348,0.304347826,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261
PVE,661,30,0.043478261,0.304347826,0.565217391,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754,0.014492754
PVE,662,27,0.015873016,0.873015873,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016,0.015873016
PVE,672,37,0.301204819,0.397590361,0.012048193,0.228915663,0.012048193,0.012048193,0.012048193,0.012048193,0.012048193
PVE,676,44,0.010309278,0.010309278,0.010309278,0.010309278,0.010309278,0.917525773,0.010309278,0.010309278,0.010309278
PVE,677,29,0.402985075,0.492537313,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373,0.014925373
PVE,678,9,0.111111111,0.629629630,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037
PVE,679,43,0.642105263,0.284210526,0.010526316,0.010526316,0.010526316,0.010526316,0.010526316,0.010526316,0.010526316
PVE,690,28,0.353846154,0.538461538,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615
PVE,691,3,0.200000000,0.333333333,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667,0.066666667
PVE,703,7,0.391304348,0.304347826,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261
PVE,704,14,0.351351351,0.459459459,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027
PVE,713,2,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.384615385,0.076923077,0.076923077,0.076923077
PVE,714,6,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.619047619,0.047619048,0.047619048,0.047619048
PVE,717,28,0.261538462,0.630769231,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615,0.015384615
PVE,721,56,0.107438017,0.685950413,0.008264463,0.008264463,0.008264463,0.008264463,0.008264463,0.157024793,0.008264463
PVE,722,20,0.469387755,0.387755102,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163
PVE,723,42,0.376344086,0.526881720,0.010752688,0.010752688,0.010752688,0.010752688,0.010752688,0.032258065,0.010752688
PVE,724,65,0.568345324,0.366906475,0.007194245,0.021582734,0.007194245,0.007194245,0.007194245,0.007194245,0.007194245
PVE,725,7,0.478260870,0.217391304,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261
PVE,726,2,0.076923077,0.076923077,0.384615385,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077
PVE,727,22,0.132075472,0.509433962,0.018867925,0.169811321,0.018867925,0.018867925,0.094339623,0.018867925,0.018867925
PVE,728,20,0.183673469,0.142857143,0.020408163,0.469387755,0.020408163,0.020408163,0.020408163,0.102040816,0.020408163
PVE,729,19,0.021276596,0.148936170,0.021276596,0.446808511,0.021276596,0.021276596,0.021276596,0.276595745,0.021276596
PVE,730,11,0.483870968,0.225806452,0.032258065,0.032258065,0.032258065,0.032258065,0.032258065,0.096774194,0.032258065
PVE,731,20,0.224489796,0.632653061,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163
PVE,737,15,0.025641026,0.025641026,0.025641026,0.025641026,0.025641026,0.794871795,0.025641026,0.025641026,0.025641026
PVE,738,9,0.037037037,0.037037037,0.037037037,0.037037037,0.037037037,0.703703704,0.037037037,0.037037037,0.037037037
PVE,745,2,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.076923077,0.384615385,0.076923077,0.076923077
PVE,750,17,0.581395349,0.255813953,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814,0.023255814
PVE,751,16,0.463414634,0.365853659,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244
PVE,752,26,0.016393443,0.639344262,0.245901639,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443,0.016393443
PVE,753,14,0.027027027,0.621621622,0.189189189,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027,0.027027027
PVE,754,7,0.391304348,0.304347826,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261,0.043478261
PVE,755,6,0.238095238,0.428571429,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048
PVE,761,16,0.024390244,0.024390244,0.317073171,0.512195122,0.024390244,0.024390244,0.024390244,0.024390244,0.024390244
PVE,770,163,0.402985075,0.552238806,0.002985075,0.026865672,0.002985075,0.002985075,0.002985075,0.002985075,0.002985075
PVE,771,52,0.044247788,0.203539823,0.415929204,0.008849558,0.008849558,0.008849558,0.292035398,0.008849558,0.008849558
